Code;ForecastDate;ForecastType;ForecastStart;ForecastEnd;PrecipitationProbability;WeatherConditions;PrecipitationType;ExpectedPrecipitationAmount;MinimumTemperature;MaximumTemperature;WindDirection;WindSpeed;PrecipitationAmountDay;Notes;global_id
590979;22.10.2019 05:45;трехчасовой прогноз;22.10.2019 09:00;22.10.2019 12:00;;;без осадков;;10;12;;;;Днем без существенных осадков 0-0,2 мм. Температура 10…12 градусов. Ветер северо-западный с переходом на юго-западный 3-8 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 5…8 градусов. Ветер юго-западный 3-8 м/сек.;1015229927
591164;23.10.2019 05:38;трехчасовой прогноз;23.10.2019 09:00;23.10.2019 12:00;;;дождь;;13;15;;;;Днем без существенных осадков 0-0,2 мм. Температура 13…15 градусов. Ветер юго-западный 5-10 м/сек, местами порывы 12-14 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 7…9 градусов. Ветер западный 3-8 м/сек.;1015652310
591361;24.10.2019 05:39;трехчасовой прогноз;24.10.2019 09:00;24.10.2019 12:00;;;дождь;;11;13;;;;Днем местами небольшой дождь 0-1 мм. Температура 11…13 градусов. Ветер западный 5-10 м/сек. Ночью без осадков. Температура 6…8 градусов. Ветер западный 3-8 м/сек.;1015695875
591557;25.10.2019 05:43;трехчасовой прогноз;25.10.2019 09:00;25.10.2019 12:00;;;без осадков;;11;13;;;;Днем без осадков. Температура 11…13 градусов. Ветер западный 3-8 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 8…10 градусов. Ветер юго-западный 5-10 м/сек.;1015713546
591743;26.10.2019 05:55;трехчасовой прогноз;26.10.2019 09:00;26.10.2019 12:00;;;без осадков;;11;13;;;;Днем без существенных осадков 0-0,2 мм. Температура 11…13 градусов. Ветер юго-западный 5-10 м/сек. Ночью местами небольшой дождь 0-1 мм. Температура 8…10 градусов. Ветер юго-западный 5-10 м/сек, местами порывы 12-14 м/сек.;1015723602
591940;27.10.2019 05:44;трехчасовой прогноз;27.10.2019 09:00;27.10.2019 12:00;;;дождь;;13;15;;;;Днем местами небольшой дождь 0-1 мм. Температура 13…15 градусов. Ветер западный 5-10 м/сек, местами порывы 12-14 м/сек. Ночью местами небольшой дождь 0-1 мм. Температура 7…9 градусов. Ветер западный 5-10 м/сек, местами порывы 12-15 м/сек.;1015728236
592137;28.10.2019 05:33;трехчасовой прогноз;28.10.2019 09:00;28.10.2019 12:00;;;дождь;;8;10;;;;Днем местами небольшой дождь 0-0,5 мм. Температура 8…10 градусов. Ветер северо-западный 5-10 м/сек, местами порывы 15-18 м/сек. Ночью местами небольшой дождь 0-0,5 мм. Температура 1…3 градуса. Ветер северо-западный 5-10 м/сек.;1015848693
592334;29.10.2019 05:40;трехчасовой прогноз;29.10.2019 09:00;29.10.2019 12:00;;;дождь;;5;7;;;;Днем временами дождь 2-4 мм. Температура 5…7 градусов. Ветер юго-западный, западный 5-10 м/сек. Ночью местами небольшой снег 0-1 мм, условия для гололедицы. Температура -1…+1 градус. Ветер западный 7-12 м/сек.;1015904590
592518;30.10.2019 05:48;трехчасовой прогноз;30.10.2019 09:00;30.10.2019 12:00;;;снег;;-1;1;;;;Днем местами небольшой снег 0-2 мм, прирост снега 0-1 см, условия для гололедицы. Температура -1…+1 градус. Ветер северо-западный 7-12 м/сек, местами порывы 15-18 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура -4…-2 градуса. Ветер северо-западный 7-12 м/сек.;1016053444
592715;31.10.2019 05:33;трехчасовой прогноз;31.10.2019 09:00;31.10.2019 12:00;;;снег;;-2;0;;;;Днем без существенных осадков 0-0,2 мм. Температура -2…0 градусов, в центре до +1 градуса. Ветер северо-западный 5-10 м/сек. Ночью местами небольшие осадки 0-1 мм, условия для гололедицы. Температура -3…-1 градус. Ветер западный 5-10 м/сек.;1016087541
592912;01.11.2019 05:39;трехчасовой прогноз;01.11.2019 09:00;01.11.2019 12:00;;;снег;;1;3;;;;Днем временами небольшой снег 0,3-1 мм, прирост снега 0-1 см. Температура 1…3 градуса. Ветер юго-западный 5-10 м/сек, местами порывы 12-14 м/сек. Ночью местами небольшой снег 0-0,5 мм. Температура -1…+1 градус. Ветер западный 5-10 м/сек.;1016116054
593109;02.11.2019 05:41;трехчасовой прогноз;02.11.2019 09:00;02.11.2019 12:00;;;без осадков;;2;4;;;;Днем без существенных осадков 0-0,2 мм. Температура 2…4 градуса. Ветер западный 5-10 м/сек. Ночью местами небольшие осадки 0-1 мм. Температура 0…+2 градуса. Ветер южный 5-10 м/сек, местами порывы 12-14 м/сек.;1016130202
593295;03.11.2019 05:56;трехчасовой прогноз;03.11.2019 09:00;03.11.2019 12:00;;;дождь;;2;4;;;;Днем временами дождь 2-4 мм. Температура 2…4 градуса. Ветер южный 5-10 м/сек, местами порывы 12-14 м/сек. Ночью местами небольшой дождь 0-1 мм. Температура 3…5 градусов. Ветер южный 7-12 м/сек.;1016242829
593491;04.11.2019 05:47;трехчасовой прогноз;04.11.2019 09:00;04.11.2019 12:00;;;дождь;;8;10;;;;Днем местами небольшой дождь 0-1 мм. Температура 8…10 градусов. Ветер южный 7-12 м/сек. Ночью местами небольшой дождь 0-1 мм. Температура 7…9 градусов. Ветер южный 5-10 м/сек, местами порывы 12-14 м/сек.;1016246680
593688;05.11.2019 05:37;трехчасовой прогноз;05.11.2019 09:00;05.11.2019 12:00;;;дождь;;12;14;;;;Днем временами дождь 1-3 мм. Температура 12…14 градусов. Ветер южный 5-10 м/сек, местами порывы 12-14 м/сек. Ночью местами небольшой дождь 0-1 мм. Температура 7…9 градусов. Ветер юго-западный 5-10 м/сек.;1016270600
593885;06.11.2019 05:41;трехчасовой прогноз;06.11.2019 09:00;06.11.2019 12:00;;;дождь;;8;10;;;;Днем дождь 7-14 мм. Температура 8…10 градусов. Ветер южный 5-10 м/сек, в первой половине дня порывы 12-14 м/сек. Ночью небольшой дождь 0,5-2 мм. Температура 5…7 градусов. Ветер западный 5-10 м/сек.;1016390159
594082;07.11.2019 05:42;трехчасовой прогноз;07.11.2019 09:00;07.11.2019 12:00;;;без осадков;;6;8;;;;Днем местами небольшой дождь 0-0,5 мм. Температура 6…8 градусов. Ветер западный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 4…6 градусов. Ветер юго-западный 5-10 м/сек.;1016586416
594278;08.11.2019 05:39;трехчасовой прогноз;08.11.2019 09:00;08.11.2019 12:00;;;дождь;;5;7;;;;Днем местами небольшой дождь 0-0,5 мм. Температура 5…7 градусов. Ветер западный 2-7 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 1…3 градуса. Ветер южный 3-8 м/сек.;1016598333
594475;09.11.2019 05:59;трехчасовой прогноз;09.11.2019 09:00;09.11.2019 12:00;;;дождь;;5;7;;;;Вечером местами небольшой дождь 0-1 мм. Температура 5…7 градусов. Ветер юго-восточный 6-11 м/сек. Ночью местами небольшой дождь 0-2 мм. Температура 4…6 градусов. Ветер юго-восточный 6-11 м/сек.;1016604674
